scenario,algo,algo_label,run_id,n_qos_flows,n_decisions,n_timing,throughput_mean,throughput_std,throughput_min,throughput_max,latency_mean_ms,latency_std_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,jitter_mean_ms,jitter_std_ms,jitter_p95_ms,packet_loss_mean,packet_loss_max,latency_mdev_mean,latency_pre_ms,latency_post_ms,jitter_pre_ms,jitter_post_ms,throughput_pre,throughput_post,loss_pre_pct,loss_post_pct,flow_setup_mean_ms,flow_setup_std_ms,flow_setup_p50_ms,flow_setup_p95_ms,flow_setup_p99_ms,flow_setup_max_ms,end_mape,end_jfi_c,n_flows
frequent_changes,wlc,WLC,7,19,0,0,2.7558105263157895,0.5274753863607043,1.5545,3.1456,18.44426315789474,8.074248261135903,16.763,28.548000000000023,40.6512,0.0,0.0,0.0,0.007821052631578947,0.0743,0.0,18.44426315789474,18.44426315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,8,19,0,0,2.750573684210526,0.6414710107263922,1.025,3.1455,19.578105263157894,4.78632610086898,18.374,27.165200000000002,28.11704,0.0,0.0,0.0,0.03270526315789474,0.1013,0.0,19.578105263157894,19.578105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,9,17,0,0,2.7555941176470586,0.7375554288243259,0.0,3.1456,18.98975,6.674417532639083,17.228,28.0045,39.820899999999995,0.0,0.0,0.0,0.02185294117647059,0.0743,0.0,18.98975,18.98975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,10,19,0,0,2.7714157894736844,0.6118768832799598,1.0256,3.1455,20.296473684210525,8.906727927486559,19.945,31.72730000000002,41.161460000000005,0.0,0.0,0.0,0.03575263157894737,0.0796,0.0,20.296473684210525,20.296473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,11,19,0,0,2.626184210526316,0.6514286694669715,1.0251,3.1456,21.764,5.553441855682334,21.399,29.2821,29.44842,0.0,0.0,0.0,0.01955263157894737,0.0743,0.0,21.764,21.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,12,19,0,0,2.6602105263157894,0.6463670576509715,1.0252,3.1456,19.41478947368421,6.689901806113345,17.202,28.032900000000005,30.681780000000003,0.0,0.0,0.0,0.023463157894736842,0.0743,0.0,19.41478947368421,19.41478947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,13,19,0,0,2.672763157894737,0.6542225098971606,1.0256,3.1456,17.61221052631579,6.335393003498041,17.151,26.924300000000002,26.96246,0.0,0.0,0.0,0.015642105263157895,0.0743,0.0,17.61221052631579,17.61221052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,14,18,0,0,2.8011666666666666,0.5413629412119444,1.6662,3.1455,16.95738888888889,5.691278158301824,16.168,26.43045,26.473290000000002,0.0,0.0,0.0,0.033022222222222224,0.0743,0.0,16.95738888888889,16.95738888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,15,19,0,0,2.672921052631579,0.6766591293331833,1.025,3.1456,21.088,8.329513104351031,18.217,35.994600000000005,40.07412,0.0,0.0,0.0,0.022163157894736843,0.1239,0.0,21.088,21.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,16,16,0,0,2.06693125,1.4482042258000078,0.0,3.1456,16.610636363636363,5.514656929904657,17.17,24.433500000000002,26.279500000000002,0.0,0.0,0.0,0.027862500000000002,0.0743,0.0,16.610636363636363,16.610636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,17,14,0,0,2.8562357142857144,0.8281660476453544,0.0,3.1455,15.720692307692309,3.9797536227052923,15.508,19.9006,19.99612,0.0,0.0,0.0,0.03715,0.0743,0.0,15.720692307692309,15.720692307692309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,19,19,0,0,2.6683947368421053,0.596221966006401,1.4595,3.1456,18.808263157894736,5.260688873797859,17.046,26.869600000000005,29.761120000000002,0.0,0.0,0.0,0.015152631578947369,0.1393,0.0,18.808263157894736,18.808263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
frequent_changes,wlc,WLC,20,19,0,0,2.7373105263157895,0.5999711140220159,1.025,3.1455,19.97384210526316,7.7986460097118995,17.728,28.531800000000025,41.778360000000006,0.0,0.0,0.0,0.027373684210526317,0.0743,0.0,19.97384210526316,19.97384210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
